income_bracket,education_level,app_usage_time_min,swipe_right_ratio,likes_received,mutual_matches,profile_pics_count,bio_length,message_sent_count,emoji_usage_rate,last_active_hour,is_ghosted,gender_Female,gender_Genderfluid,gender_Male,gender_Non-binary,gender_Prefer Not to Say,gender_Transgender,location_type_Metro,location_type_Remote Area,location_type_Rural,location_type_Small Town,location_type_Suburban,location_type_Urban,sexual_orientation_Asexual,sexual_orientation_Bisexual,sexual_orientation_Demisexual,sexual_orientation_Gay,sexual_orientation_Lesbian,sexual_orientation_Pansexual,sexual_orientation_Queer,sexual_orientation_Straight,swipe_time_of_day_After Midnight,swipe_time_of_day_Afternoon,swipe_time_of_day_Early Morning,swipe_time_of_day_Evening,swipe_time_of_day_Late Night,swipe_time_of_day_Morning
1.0,0.0,0.28839752319529827,1.8704197190010983,0.6461448821557226,-0.9741646621064041,-1.4962842232330231,0.46150420431863365,0.1346715335380171,-1.1634907551357119,23,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.0,1.4902888558424587,-0.9301382258879781,0.4524552453894426,1.28411750740701,0.7830103756266175,-1.4962842232330231,-1.2028656365924946,-0.1738888758860124,0.4611001339324085,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3.0,1.4902888558424587,1.0815953221268648,1.566570188941458,0.6806298889260625,-1.1938115418230317,-0.49466143178467914,-1.3409876150913433,-1.1681390840301076,-1.4759120799565044,10,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,1.4902888558424587,-0.6312520987543443,0.19924730367307583,-0.4056478243396431,-0.6446943425314625,1.0077727553878368,1.1590201957378201,-0.24245785575801898,0.27364733903993327,9,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.0,1.4902888558424587,0.7137354733470079,-0.1552438147298384,0.5944173720002128,1.3321275749181867,0.006149963939492867,-0.988776569919279,-1.2367080639021142,0.7110371937890426,21,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
5.0,1.0,0.7942048152676017,-0.45909334478947883,-0.6987703818875319,0.4535400560516759,-0.49466143178467914,1.6838837140334457,0.1346715335380171,2.523080877749638,16,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.0,0.0,0.3113887637440393,0.09796412698652891,0.7323573990815723,0.7830103756266175,-0.49466143178467914,0.04713826882208718,1.4031976611701384,-0.10125825074501761,15,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5.0,1.4902888558424587,1.1620646640474586,-1.5225666999982204,1.077207466784971,-1.3036349816813455,0.5069613596636648,-1.1821473398176674,-0.03675091614199928,0.08619454414745766,9,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.0,3.0,1.495437652004204,-0.9148676398789395,-1.5953805579163682,-0.7545177823897764,-0.9954728275088511,-0.19457519355089825,0.10038704360201384,-1.038522225207395,23,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2.0,2.0,-1.7118404045451743,-1.6238498766847673,1.4910275480290491,1.0026572553432451,1.0077727553878368,0.49603469894334584,-1.2367080639021142,-0.47616384052996863,18,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2.0,1.4902888558424587,-1.573892961252728,0.6550215987625364,-0.9574079326650808,-1.3036349816813455,-1.4962842232330231,1.3178604710114963,-1.2024235739661109,-0.9135536952790779,16,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,3.0,0.3803624853902625,1.110795893851997,-0.681527878502362,-1.083988101964718,1.0077727553878368,-1.1407107462680126,-1.5452684733261437,-1.4134278149923458,17,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5.0,0.0,-0.01048860393833557,0.7056631871058099,0.14611228398579468,-0.20540058309820713,-1.4962842232330231,1.2695177785368992,0.23752500334602697,2.085691023000529,3,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1.0,1.0,-1.1370593908266475,-1.7757746417145874,1.6634525818807484,-1.1938115418230317,0.006149963939492867,-1.050931460243761,0.7517923523860762,1.023458518609835,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2.0,3.0,1.2310383856936817,1.1614374821952704,-0.11252526679175427,0.014246296618420551,1.0077727553878368,-0.21529349032572556,1.6774735806581647,-0.6636166354224441,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.0,1.4902888558424587,0.06998073798225815,-0.3578101681029319,-0.21598028710277387,-1.5232818613979733,0.006149963939492867,1.1797384925126475,-0.8595786746060781,-0.8510694303149196,4,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
5.0,1.0,-0.21740976887700514,-1.0161508165654864,1.7151800920362583,1.112480695201559,1.0077727553878368,0.8965884365900074,-0.34531132556602884,3.0229549974629064,13,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2.0,1.4902888558424587,-0.22890538915137568,1.2120790705385438,0.09438477383028487,0.5633634959099898,1.5085841511120088,1.5871983290842515,-1.2024235739661109,-1.1634907551357119,8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.0,0.0,0.8861697774625659,-0.7629428748491194,-0.5608303548061725,-0.8643412222480902,0.006149963939492867,0.07476266452185695,-0.5510182651820485,0.6485529288248841,15,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
3.0,1.4902888558424587,0.18493694072596345,0.8575879521356302,1.4737850446438792,1.7714213343514418,1.0077727553878368,0.6894054688417341,0.6489388825780663,0.14867880911161618,22,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4.0,1.4902888558424587,-0.14843604723078194,0.5537384220759894,-0.26770779725828364,-1.4134584215396595,-1.4962842232330231,-0.519161843023193,-0.5167337752460452,-0.7261009003866025,3,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3.0,1.4902888558424587,-1.4359455179602814,-0.8135844631923925,-1.5608955511460283,-1.5232818613979733,-0.49466143178467914,0.3855371161442668,-1.3395615337101239,-1.1634907551357119,3,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,1.4902888558424587,-0.516295896010639,-1.7757746417145874,-0.38840532095447317,0.23389317633504825,1.0077727553878368,0.30957002796989996,-1.3738460236461272,2.4605966127854804,9,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.0,2.0,0.33438000429278036,0.14860571532980238,1.2668750040218402,0.23389317633504825,-1.4962842232330231,0.5650956881927702,-1.6481219431341534,1.0859427835739934,16,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2.5124294575812693,1.4902888558424587,1.2655252465167934,-1.2693587582818533,1.6462100784955787,-0.7545177823897764,1.0077727553878368,0.827527447340583,0.6832233725140696,1.023458518609835,4,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2.5124294575812693,1.4902888558424587,-1.6313710626245805,-0.256526991416385,-1.2677729935981397,0.7830103756266175,-0.9954728275088511,0.5029407978682883,0.6489388825780663,0.21116307407577473,2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
3.0,1.0,-0.7806951623211612,2.2755524257472852,0.05989976705994502,1.0026572553432451,-0.49466143178467914,-0.5882228322726174,0.27180949328203025,-0.3511953106016516,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
5.0,1.4902888558424587,-1.447441138234652,1.7691365423145513,0.14611228398579468,-0.31522402295652097,-0.9954728275088511,-0.31197887527491974,-1.5452684733261437,-0.3511953106016516,11,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2.0,1.4902888558424587,1.4149683100836103,-1.6238498766847673,-1.0436204495909305,1.5517744546348144,0.006149963939492867,-1.1476168451929551,1.094637251746109,0.08619454414745766,20,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3.0,0.0,0.03549387715914656,-0.256526991416385,-1.2160454834426297,0.23389317633504825,0.006149963939492867,0.44769200646874874,-0.03675091614199928,1.64830116825142,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.0,3.0,-0.9646250867110897,-0.20588540307311157,-1.3367430071388193,0.8928338154849313,-1.4962842232330231,-0.028828819352279666,-0.34531132556602884,-0.6011323704582856,16,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5.0,1.4902888558424587,0.1619457001772224,-2.1302657601175015,-0.7332553886578718,-0.8643412222480902,1.0077727553878368,-0.39485206237422904,-0.8595786746060781,-1.4759120799565044,3,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,3.0,1.0700997018524945,-1.1680755815953066,-0.31943530741379345,0.6731869357683036,0.006149963939492867,0.19907244517082087,0.1689560234740204,0.5860686638607255,6,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2.0,1.0,-0.711721440674938,-0.10460222638656493,-1.5953805579163682,-0.8643412222480902,1.5085841511120088,1.1935506903625324,1.6431890907221616,-0.2887110456374932,18,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5.0,1.4902888558424587,0.33438000429278036,-0.6110181098192989,0.6289023787705527,-1.4134584215396595,1.0077727553878368,0.7515603591662161,1.3689131712341351,-0.41367957556581014,17,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4.0,1.0,-1.4934236193321342,0.09796412698652891,0.5082048550743632,0.23389317633504825,-0.49466143178467914,1.248799481762072,-0.7224407148620648,0.7735214587532009,9,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.0,1.4902888558424587,0.932152258560048,-0.5097349331327521,0.2323248009116443,0.23389317633504825,1.5085841511120088,-0.988776569919279,-0.48244928531004194,0.39861586896824996,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3.0,1.4902888558424587,1.058604081578124,-0.9655092282222129,-1.3367430071388193,0.1240697364767344,0.006149963939492867,0.6203444795923098,-1.3052770437741206,1.3983641083947858,3,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.0,1.4902888558424587,1.2080471451449408,1.4146454239116377,-0.3539203141841333,-0.42504746281483485,0.006149963939492867,0.9449311290646045,-0.5853027551180517,0.898489988681518,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3.0,0.0,-1.642866682898951,-1.117433993252033,-1.3195005037536494,-0.7545177823897764,-0.9954728275088511,-1.520546187139847,1.2660597014261255,-0.9760379602432364,20,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0,1.4902888558424587,1.6333850952966504,0.7563047754490834,-1.0091354428205905,-1.1938115418230317,-0.49466143178467914,0.6065322817424249,1.0603527618101056,2.3981123478213218,17,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
5.0,1.4902888558424587,-0.26339224997448724,-0.5097349331327521,1.1289349769404806,0.014246296618420551,1.0077727553878368,-0.24291788602549533,-0.48244928531004194,0.523584398896567,10,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3.0,1.4902888558424587,1.4839420317298335,-0.9148676398789395,1.5599975615697288,1.3321275749181867,-0.9954728275088511,-1.0025887677691638,-0.002466426205996004,2.210659552928846,10,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
4.0,1.4902888558424587,-1.0335988083573129,-1.573208288341494,0.9392674397036115,-0.9741646621064041,1.0077727553878368,0.6479688752920796,0.9232148020660926,0.5860686638607255,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2.0,2.0,1.0356128410293828,0.24988889201634928,0.6289023787705527,0.6731869357683036,1.5085841511120088,1.0208982172389713,0.8203613322580827,-0.9135536952790779,12,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.0,1.4902888558424587,1.6103938547479093,-0.256526991416385,-1.0263779462057605,1.0026572553432451,1.0077727553878368,1.7253203075831003,0.27180949328203025,-0.22622678067333468,14,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5.0,1.4902888558424587,1.4379595506323515,-0.9148676398789395,1.508270051414219,-0.09557714323989329,-0.49466143178467914,1.2418933828371295,0.8889303121300893,0.3361316040040918,14,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2.0,1.4902888558424587,1.2540296262424229,-0.3071685797596585,-1.647108068071878,-1.5232818613979733,0.006149963939492867,-0.6089411290474447,-1.579552963262147,-1.038522225207395,23,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
4.0,1.4902888558424587,1.5988982344735387,2.5287603674636525,-0.664285375117192,-0.6446943425314625,0.006149963939492867,1.000179920464144,-0.48244928531004194,-0.6636166354224441,22,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3.0,1.4902888558424587,0.8976653977369364,2.022344484030919,-0.6470428717320221,0.6731869357683036,1.5085841511120088,0.19216634624587844,-0.10531989601400585,-0.9135536952790779,8,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.0,1.4902888558424587,-0.26339224997448724,-0.05396063804329146,-0.7677403954282116,-1.5232818613979733,1.0077727553878368,-0.5536923376479052,0.5118009228340532,0.5860686638607255,14,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3.0,3.0,-0.8036864028699022,-0.8135844631923925,0.8702974261629317,0.7830103756266175,1.5085841511120088,-0.505349645173308,-0.27674234569402223,2.210659552928846,15,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3.0,3.0,-1.5394061004296162,1.00951271716545,0.2150822975264744,0.5633634959099898,1.0077727553878368,0.33028832474472725,1.4374821511061417,-0.47616384052996863,2,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1.0,1.4902888558424587,-1.2405199732959824,0.5537384220759894,-0.19873778371760392,1.0026572553432451,-0.49466143178467914,-0.9335277785197394,1.6431890907221616,1.1484270485381518,9,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
5.0,1.4902888558424587,-0.04497546476144716,0.8069463637923568,0.6633873855408926,1.0026572553432451,0.006149963939492867,-0.008110522577452343,-1.2024235739661109,0.6485529288248841,3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3.0,2.0,-0.21740976887700514,1.4146454239116377,-0.8367104089688914,-0.09557714323989329,-0.49466143178467914,1.2073628882124172,1.711758070594168,1.3983641083947858,23,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.0,1.4902888558424587,-1.665857923447692,-1.21871716993858,0.5082048550743632,0.5633634959099898,0.006149963939492867,-1.1545229441178975,0.7175078624500729,-1.1634907551357119,21,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5.0,1.4902888558424587,0.9091610180113069,-0.3071685797596585,-1.4574405308350087,-1.3036349816813455,1.0077727553878368,1.3316726688613811,0.9917837819380991,-0.41367957556581014,2,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.0,1.0,1.644880715571021,-0.6110181098192989,0.9220249363184415,-0.9741646621064041,1.0077727553878368,1.4145458559606905,-1.5452684733261437,-0.10125825074501761,15,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1.0,1.4902888558424587,1.7023588169428736,0.19924730367307583,1.1289349769404806,-0.20540058309820713,-1.4962842232330231,-0.6227533268973295,-1.579552963262147,-0.788585165350761,6,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1.0,1.0,-0.21740976887700514,-1.6744914650280405,-1.3367430071388193,-0.6446943425314625,0.006149963939492867,1.221175086062302,-0.20817336582201568,0.898489988681518,11,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5.0,1.4902888558424587,-1.2865024543934644,0.4018136570461691,0.1116272772154548,1.222304135059873,1.5085841511120088,-0.6641899204469842,1.5403356209141517,2.2731438178930046,19,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.0,0.0,-0.5507827568337506,0.7056631871058099,-0.6987703818875319,0.23389317633504825,0.006149963939492867,0.7999030516408132,-0.3795958155020321,-0.22622678067333468,16,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2.5124294575812693,1.0,0.13895445962848132,0.7563047754490834,1.1461774803256506,-1.5232818613979733,-1.4962842232330231,0.2750395333451877,-1.3395615337101239,0.6485529288248841,13,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.0,1.4902888558424587,0.7827091949932311,1.2627206588818174,1.042722460014631,1.112480695201559,1.0077727553878368,-0.035734918277222104,0.40894745302604335,0.7735214587532009,16,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2.5124294575812693,2.0,0.8171960558163427,-1.21871716993858,-0.5091028446506627,1.112480695201559,0.5069613596636648,-1.4998278903650195,1.2660597014261255,-0.41367957556581014,10,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2.5124294575812693,1.4902888558424587,-1.2865024543934644,1.7691365423145513,0.5771748686150429,-0.6446943425314625,-1.4962842232330231,1.6217288237089638,-0.07103540607800257,-0.538648105494127,6,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
4.0,1.4902888558424587,-0.8726601245161254,0.8575879521356302,0.2840523110671541,-1.3036349816813455,-1.4962842232330231,-1.6103254731640986,-0.4138803054380354,-0.6636166354224441,19,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
5.0,1.0,-0.171427287779523,0.4018136570461691,1.6117250717252387,0.1240697364767344,1.0077727553878368,-1.6379498688638683,1.471766641042145,-0.9760379602432364,19,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.0,2.0,0.5298055489570794,-1.21871716993858,-0.7849828988133816,-0.7545177823897764,0.5069613596636648,0.6617810731419644,1.5060511309781484,1.7107854332155785,4,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3.0,1.4902888558424587,0.391858105664633,0.5537384220759894,0.4392348415336835,1.0026572553432451,1.5085841511120088,-1.3064571204666313,-1.2367080639021142,-0.538648105494127,22,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4.0,1.4902888558424587,-0.4818090351875274,0.24988889201634928,-1.7160780816125578,-1.5232818613979733,0.006149963939492867,-1.1199924494931852,-0.6881562249260617,0.898489988681518,17,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2.5124294575812693,1.4902888558424587,-1.206033112472871,-0.3578101681029319,0.4564773449188534,0.014246296618420551,0.006149963939492867,-1.2995510215416888,1.2660597014261255,0.8360057237173594,22,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5.0,1.4902888558424587,-0.8496688839673844,1.0601543055087235,-0.681527878502362,-0.7545177823897764,1.0077727553878368,-0.5744106344227325,0.7517923523860762,0.7110371937890426,3,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2.5124294575812693,1.4902888558424587,1.472446411455463,1.9717028956876452,0.30129481445232403,1.0026572553432451,-0.9954728275088511,0.8068091505657556,-0.3795958155020321,-0.538648105494127,11,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2.5124294575812693,1.4902888558424587,1.1965515248705703,2.174269249060739,-1.3195005037536494,-0.09557714323989329,0.5069613596636648,-1.1476168451929551,0.614654392642063,-1.1634907551357119,21,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
4.0,1.4902888558424587,-0.7806951623211612,0.5030968337327161,-1.3022580003684794,-0.20540058309820713,-0.9954728275088511,-0.40175816129917147,-1.1681390840301076,0.523584398896567,19,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2.5124294575812693,1.4902888558424587,-0.7691995420467906,-0.1552438147298384,-0.7677403954282116,1.5517744546348144,-0.9954728275088511,1.656259318333676,-1.1338545940941043,1.8357539631438948,8,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4.0,1.4902888558424587,-1.2635112138447235,0.7056631871058099,-1.0263779462057605,-0.42504746281483485,-0.49466143178467914,-1.3617059118661707,-0.44816479537403864,-0.788585165350761,10,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2.5124294575812693,0.0,-0.06796670531018822,0.09796412698652891,1.3530875209476898,-1.3036349816813455,0.006149963939492867,-0.22910568817561044,-0.3795958155020321,-0.6636166354224441,6,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2.0,1.0,0.5413011692314499,-0.5603765214760255,1.3186025141773499,-0.42504746281483485,-0.9954728275088511,0.9380250301396621,-0.20817336582201568,3.0229549974629064,6,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2.5124294575812693,1.0,-0.36685283244382205,0.7563047754490834,-0.4918603412654927,1.0026572553432451,-0.49466143178467914,-1.3133632193915736,0.7860768423220794,-0.788585165350761,18,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2.5124294575812693,1.0,1.472446411455463,-0.3578101681029319,1.7324225954214283,-1.1938115418230317,1.0077727553878368,-0.5951289311975598,1.1974907215541188,-0.788585165350761,14,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
5.0,0.0,-0.711721440674938,-0.5097349331327521,-0.905680422509571,-1.5232818613979733,-0.49466143178467914,-1.0440253613188184,1.1632062316181155,0.27364733903993327,14,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.0,1.4902888558424587,1.7138544372172442,0.6043800104192629,-1.14707546990195,-0.09557714323989329,-1.4962842232330231,-0.4984435462483656,-0.9624321444140879,-1.3509435500281872,16,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3.0,1.4902888558424587,-1.447441138234652,0.6550215987625364,0.5254473584595332,-0.9741646621064041,-1.4962842232330231,0.827527447340583,0.3403784731540368,-0.038773985780859076,20,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,1.4902888558424587,-1.056590048906054,-1.2693587582818533,-1.6988355782273878,-1.4134584215396595,1.5085841511120088,-1.223583933367322,-0.8595786746060781,0.9609742536456765,20,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.0,1.4902888558424587,1.7253500574916147,-1.0161508165654864,0.8358124193925919,-1.5232818613979733,-0.9954728275088511,-0.6158472279723871,-1.3395615337101239,1.5858169032872615,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3.0,1.4902888558424587,1.6333850952966504,-0.256526991416385,0.542689861844703,1.5517744546348144,0.5069613596636648,-0.8575606903453725,-0.27674234569402223,1.523332638323103,19,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5.0,0.0,0.03549387715914656,-1.3200003466251269,-1.5091680409905186,-0.6446943425314625,-1.4962842232330231,1.2971421742366689,1.1289217416821122,0.14867880911161618,14,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5.0,3.0,-1.4359455179602814,0.5537384220759894,-0.04355525325107456,0.3437166161933621,-0.49466143178467914,-1.209771735517437,-0.44816479537403864,-1.2884592850640288,12,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.0,0.0,0.3803624853902625,-1.1680755815953066,-1.3539855105239893,-0.9741646621064041,-0.9954728275088511,0.5512834903428854,0.5118009228340532,-0.41367957556581014,13,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2.5124294575812693,1.0,-1.079581289454795,-2.2821905251473216,-0.07804026002141441,0.4535400560516759,-1.4962842232330231,-0.8989972838950272,0.03181806373000728,1.3358798434306274,9,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4.0,2.0,-1.6083798220758394,-0.20588540307311157,1.6117250717252387,-1.1938115418230317,-0.9954728275088511,-0.6158472279723871,0.9232148020660926,0.08619454414745766,18,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
5.0,1.4902888558424587,0.8746741571881953,-0.9655092282222129,0.6633873855408926,1.6615978944931282,1.0077727553878368,-0.22219958925066802,1.0260682718741023,-0.3511953106016516,15,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
